rid,dataset_name,label_v2,text,matched_claim,rating,label_factcheck,publisher,url,score,concorda
775570333498368262,FC_BOATOS,fake,Bolsonaro planeja acabar com o feriado de 12 de outubro (Dia da Nossa Senhora Aparecida),Bolsonaro planeja acabar com o feriado de 12 de outubro (Dia da Nossa Senhora Aparecida),Falso,fake,boatos.org,https://www.boatos.org/politica/bolsonaro-planeja-acabar-com-o-feriado-de-12-de-outubro-dia-da-nossa-senhora-aparecida-boato.html,1.0,1
646371668334655616,FC_BOATOS,fake,"A Gleisi Hoffmann propor suspensão do WhatsApp até o término do 2º turno, que sandice! E assim que começa a tal regularização da mídia.","A Gleisi Hoffmann propor suspensão do WhatsApp até o término do 2º turno, que sandice! E assim que começa a tal regularização da mídia.",Falso,fake,boatos.org,https://www.boatos.org/politica/gleisi-hoffmann-suspensao-whatsapp-2-turno-eleicoes-2022.html,1.0,1
1117008023694594013,FC_BOATOS,fake,Fonte militar de Brasília (do governo) garante que houve fraude e que haverá intervenção após 2º turno das eleições,Fonte militar de Brasília (do governo) garante que houve fraude e que haverá intervenção após 2º turno das eleições,Falso,fake,boatos.org,https://www.boatos.org/politica/fonte-militar-brasilia-governo-garante-houve-fraude-e-havera-intervencao-apos-2-turno-eleicoes.html,1.0,1
498921507840804297,FC_LUPA,fake,"“Bolsonaro confirma que ex-presidente Collor será seu ministro em caso de vitória""","“Bolsonaro confirma que ex-presidente Collor será seu ministro em caso de vitória""",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/10/g1-bolsonaro-collor-ministro,1.0,1
831314996881207091,FC_LUPA,fake,"Já está em discussão a formação de um grupo de trabalho para a elaboração do projeto de lei que deve também acabar com o feriado do dia 12 de outubro, a partir de 2023.","Já está em discussão a formação de um grupo de trabalho para a elaboração do projeto de lei que deve também acabar com o feriado do dia 12 de outubro, a partir de 2023.",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/10/e-falso-bolsonaro-postou-que-vai-acabar-com-feriado-de-12-outubro,1.0,1
169249048068907012,FC_LUPA,fake,"Bolsonaro tem 51% das intenções de voto. Com a margem de erro tem de 49% a 53%. Lula aparece com 43%. Com a margem, de 41% a 45% (...) No resultado do Ipec com base nos votos válidos, Jair Bolsonaro t","Bolsonaro tem 51% das intenções de voto. Com a margem de erro tem de 49% a 53%. Lula aparece com 43%. Com a margem, de 41% a 45% (...) No resultado do Ipec com base nos votos válidos, Jair Bolsonaro t",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/10/jn-ipec-bolsonaro-2o-turno,1.0,1
256404676022916241,FC_SBT,fake,Governador João Azevêdo (PSB) assinou decreto de lei para construção de banheiros unissex em escolas públicas da Paraíba,Governador João Azevêdo (PSB) assinou decreto de lei para construção de banheiros unissex em escolas públicas da Paraíba,FALSO,fake,sbt,https://www.sbtnews.com.br/noticia/de%20fato/226547-falso-governador-nao-decretou-construcao-de-banheiros-unissex-em-escolas,1.0,1
249047132434751033,FC_BOATOS,fake,Gedel Vieira aquele do apartamento cheio de dinheiro teve um infarto e talvez achando que iria morrer mesmo resolveu abrir a boca. Já foi até retirado do YTb. Repassem sem dó.,Gedel Vieira aquele do apartamento cheio de dinheiro teve um infarto e talvez achando que iria morrer mesmo resolveu abrir a boca. Já foi até retirado do YTb. Repassem sem dó.,Falso,fake,boatos.org,https://www.boatos.org/politica/geddel-vieira-lima-teve-infarto-resolveu-gravar-video-denunciando-lula.html,1.0,1
377823276568359132,FC_BOATOS,fake,"O CEO (presidente) da empresa Smartmatic, que fabrica as urnas das nossas eleições, foi preso hoje pelo FBI. Mais uma evidência de fraude, porém agora documentada.","O CEO (presidente) da empresa Smartmatic, que fabrica as urnas das nossas eleições, foi preso hoje pelo FBI. Mais uma evidência de fraude, porém agora documentada.",Falso,fake,boatos.org,https://www.boatos.org/mundo/ceo-da-smartmatic-controla-eleicoes-brasil-foi-preso-pelo-fbi-hoje.html,1.0,1
424415994275529710,FC_BOATOS,fake,Vídeo mostra presidiários comemorando vitória de Lula no 1º turno das eleições,Vídeo mostra presidiários comemorando vitória de Lula no 1º turno das eleições,Falso,fake,boatos.org,https://www.boatos.org/politica/video-mostra-presidiarios-comemorando-vitoria-lula-no-1o-turno-eleicoes.html,1.0,1
1021924852917647503,FC_G1,fake,print em que Lula diz em jantar com aliados que 'nem Deus tira essa eleição dele',G1: Lula diz em jantar com aliados que nem Deus tira essa eleição dele,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/05/g1-nao-publicou-que-lula-nem-deus-tira-a-eleicao,1.0,1
934560667560995313,FC_LUPA,fake,"A política de armas do governo federal, que foi aprovada por um plebiscito em 2005","A política de armas do governo federal, que foi aprovada por um plebiscito em 2005",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/11/debate-band-2o-turno-sao-paulo,1.0,1
819676635801574434,FC_LUPA,fake,Governador do Maranhão sanciona lei que garante entrada livre de homens biológicos em banheiros femininos,Governador do Maranhão sanciona lei que garante entrada livre de homens biológicos em banheiros femininos,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/11/governador-do-maranhao-nao-fez-lei-para-homens-usarem-banheiro-feminino,1.0,1
336740993654576472,FC_LUPA,fake,"No dia 30 povo escolherá a paz e o amor. Chega de ódio! Tenho certeza que em Janeiro o povo entregará suas armas voluntariamente nas delegacias de todo o Brasil, sem a necessidade de um decreto presid","No dia 30 povo escolherá a paz e o amor. Chega de ódio! Tenho certeza que em Janeiro o povo entregará suas armas voluntariamente nas delegacias de todo o Brasil, sem a necessidade de um decreto presid",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/11/lula-entregar-armas,1.0,1
645780014724945880,FC_LUPA,fake,"O novo presidente “ex criminoso e guerrilheiro” da Colômbia, amigo do Lula, aprovou a pedofilia","O novo presidente “ex criminoso e guerrilheiro” da Colômbia, amigo do Lula, aprovou a pedofilia",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/11/pedofilia-na-colombia,1.0,1
418108714628986122,FC_LUPA,fake,Bolsonaro afirma em um podcast que vai botar colo de melo como Ministro da Previdência do trabalho para ele confiscar a sua poupança e sua Aposentadoria,Bolsonaro afirma em um podcast que vai botar colo de melo como Ministro da Previdência do trabalho para ele confiscar a sua poupança e sua Aposentadoria,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/11/bolsonaro-collor-aposentadorias,1.0,1
759759950827619947,FC_SBT,true,Professor foi preso após estacionar carro com propaganda política em área militar,Professor foi preso após estacionar carro com propaganda política em área militar,VERDADEIRO,true,sbt,https://www.sbtnews.com.br/noticia/de%20fato/226580-verdadeiro-professor-foi-preso-apos-estacionar-carro-com-propaganda-politica-em-area-militar,1.0,1
363073540029410540,FC_BOATOS,fake,"O ATOR MARCELO MADUREIRA PUBLICOU O QUE SEGUE SOBRE O LULA. NÃO DEIXEM DE LER E COMPARTILHAR!! ""Muita gente"" está pedindo: VOLTA LULA! (?) VOLTA LULA!","O ATOR MARCELO MADUREIRA PUBLICOU O QUE SEGUE SOBRE O LULA. NÃO DEIXEM DE LER E COMPARTILHAR!! ""Muita gente"" está pedindo: VOLTA LULA! (?) VOLTA LULA!",Falso,fake,boatos.org,https://www.boatos.org/entretenimento/marcelo-madureira-escreveu-texto-volta-lula-com-criticas-ao-ex-presidente-nas-eleicoes-de-2022.html,1.0,1
150722018099130723,FC_BOATOS,fake,"Olá, Você está participando da promoção Outubro Rosa 2022 da Três corações. Responda a este pequeno questionário, encontre o ticket dourado e ganhe uma Cafeteira Rosa exclusiva!","Olá, Você está participando da promoção Outubro Rosa 2022 da Três corações. Responda a este pequeno questionário, encontre o ticket dourado e ganhe uma Cafeteira Rosa exclusiva!",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/tres-coracoes-esta-dando-cafeteiras-gratis-por-causa-do-outubro-rosa.html,1.0,1
538271996793647416,FC_BOATOS,fake,"Eleitores de Lula não precisarão voltar às urnas no 2° turno, diz Moraes. Presidente do TSE deu informação durante sessão desta quinta-feira (6). Moraes tem reiterado que nova tecnologia do TSE permit","Eleitores de Lula não precisarão voltar às urnas no 2° turno, diz Moraes. Presidente do TSE deu informação durante sessão desta quinta-feira (6). Moraes tem reiterado que nova tecnologia do TSE permit",Falso,fake,boatos.org,https://www.boatos.org/politica/alexandre-moraes-eleitores-lula-2o-turno.html,1.0,1
95669811845456695,FC_BOATOS_VIRAL,fake,"*Prefeito do PT foi preso hoje em Alcobaça Bahia, roubou mais de 30 milhões de reais dos cofres públicos.* pic.twitter.com/aGE93i0sQl — TIA DO ZAP 2️⃣2️⃣ (@Maria48855579) October 10, 2022","Prefeito do PT foi preso hoje em Alcobaça Bahia, roubou mais de 30 milhões de reais dos cofres públicos",Falso,fake,boatos.org,https://www.boatos.org/politica/prefeito-alcobaca-pt-preso-corrupcao.html,1.0,1
860783912359480952,FC_BOATOS,fake,Lula promete dificultar a vida do Flamengo Candidato à presidência informou aos seus correligionários que não pretender beneficiar o Flamengo na construção do estádio.,Lula promete dificultar a vida do Flamengo Candidato à presidência informou aos seus correligionários que não pretender beneficiar o Flamengo na construção do estádio.,Falso,fake,boatos.org,https://www.boatos.org/esporte/lula-promete-dificultar-vida-do-flamengo-cancelar-construcao-de-estadio.html,1.0,1
617052968384097810,FC_BOATOS,fake,Vídeo íntimo de Nikolas Ferreira com homem vazou na internet,Vídeo íntimo de Nikolas Ferreira com homem vazou na internet,Falso,fake,boatos.org,https://www.boatos.org/politica/video-intimo-nikolas-ferreira-com-homem-vazou-internet.html,1.0,1
711838029875217572,FC_BOATOS,fake,Áudio de integrante da cúpula da Mancha Vermelha revela que Lula vai entregar o Brasil para a China depois de eleito,Áudio de integrante da cúpula da Mancha Vermelha revela que Lula vai entregar o Brasil para a China depois de eleito,Falso,fake,boatos.org,https://www.boatos.org/politica/audio-integrante-cupula-da-mancha-vermelha-revela-que-lula-vai-entregar-brasil-para-china-depois-eleito.html,1.0,1
720442169739712582,FC_BOATOS,fake,O Governo maçônico travestido de evangélico. Aulas cívica nas escolas a maçonaria na sociedade começando com influências nas crianças,O Governo maçônico travestido de evangélico. Aulas cívica nas escolas a maçonaria na sociedade começando com influências nas crianças,Falso,fake,boatos.org,https://www.boatos.org/politica/bolsonaro-vai-levar-criancas-da-escola-para-maconaria-em-troca-de-financiamento.html,1.0,1
460054086076675366,FC_BOATOS,fake,"Prefeito do PT foi preso hoje em Alcobaça Bahia, roubou mais de 30 milhões de reais dos cofres públicos","Prefeito do PT foi preso hoje em Alcobaça Bahia, roubou mais de 30 milhões de reais dos cofres públicos",Falso,fake,boatos.org,https://www.boatos.org/politica/prefeito-alcobaca-pt-preso-corrupcao.html,1.0,1
608273300929578370,FC_G1,fake,"prefeito do PT foi preso em Alcobaça, na Bahia, por desvio de 30 milhões","Prefeito do PT foi preso hoje em Alcobaça Bahia, roubou mais de 30 milhões de reais dos cofres públicos",Falso,fake,boatos.org,https://www.boatos.org/politica/prefeito-alcobaca-pt-preso-corrupcao.html,0.833,1
622555176720462593,FC_BOATOS,fake,"Por causa do aniversário de 48 anos, o supermercado Assaí está dando prêmios de R$ 1.000 para as pessoas que entrarem em um site, responderem a algumas perguntas e, no final, compartilharem um link co",Supermercados BH dá R$ 1.000 no WhatsApp por causa de aniversário de 23 anos,Falso,fake,boatos.org,https://www.boatos.org/tecnologia/supermercados-bh-da-r-1-000-no-whatsapp-por-causa-de-aniversario-de-23-anos.html,0.8,1
173619045689170313,FC_LUPA,fake,“O PT é uma facção criminosa que precisa ser desarticulada o mais rápido possível”,“O PT é uma facção criminosa que precisa ser desarticulada o mais rápido possível”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/13/lula-bone-organizacao-criminosa-rio-de-janeiro,1.0,1
747523375220012588,FC_LUPA,fake,“-Lamento as cenas de tumulto que ocorreram em Aparecida durante a minha visita. -Mas acho que nenhum padre ou bispo deve dizer onde posso ou não fazer campanha. -A postura arrogante de alguns religio,“-Lamento as cenas de tumulto que ocorreram em Aparecida durante a minha visita. -Mas acho que nenhum padre ou bispo deve dizer onde posso ou não fazer campanha. -A postura arrogante de alguns religio,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/13/bolsonaro-tuite-aparecida,1.0,1
519301330457729287,FC_LUPA,fake,Empresários oferecem R$ 1.000.000 para quem citar números de sentenças que inocentam Lula,Empresários oferecem R$ 1.000.000 para quem citar números de sentenças que inocentam Lula,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/13/g1-nao-publicou-materia-premio-para-quem-provar-inocencia-de-lula,1.0,1
954371031066882650,FC_LUPA,fake,"“Exército solicita o código fonte do programa de centralização dos votos. Há uma suposição de erro considerando o voto de rebanho. O ITA é o IME irão fazer a auditoria.""","“Exército solicita o código fonte do programa de centralização dos votos. Há uma suposição de erro considerando o voto de rebanho. O ITA é o IME irão fazer a auditoria.""",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/13/e-falso-que-exercito-pediu-codigo-fonte-da-votacao-apos-fraude-na-eleicao,1.0,1
256007143716140536,FC_LUPA,fake,"Lula e o traficante Mister M do complexo do alemão, faz o L pra tomar uma cervejinha… rs","Lula e o traficante Mister M do complexo do alemão, faz o L pra tomar uma cervejinha… rs",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/13/lula-ator-modelo-traficante,1.0,1
738031740536938980,FC_SBT,fake,Eleitores do Espirito Santo já votaram para o 2º turno,Eleitores do Espirito Santo já votaram para o 2º turno,FALSO,fake,sbt,https://www.sbtnews.com.br/noticia/de%20fato/226290-falso-eleitores-do-espirito-santo-nao-votaram-para-o-2-turno,1.0,1
290156197101768425,FC_BOATOS,fake,"Subsídio do Grupo Assaí Atacadista 48º Aniversário Através do questionário, você terá a chance de obter 1000 REAL .","Subsídio do Grupo Assaí Atacadista 48º Aniversário Através do questionário, você terá a chance de obter 1000 REAL .",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/assai-dando-r-1-000-para-quem-compartilhar-link-whatsapp-por-causa-aniversario.html,1.0,1
1113470846505288159,FC_BOATOS,fake,Aposentados e Pensionistas Conservadores. Faça sua prova de vida na urna. VOTE 22,Aposentados e Pensionistas Conservadores. Faça sua prova de vida na urna. VOTE 22,Falso,fake,boatos.org,https://www.boatos.org/politica/votar-em-bolsonaro-22-nas-eleicoes-2022-requisito-para-prova-de-vida-no-inss.html,1.0,1
693721630812930956,FC_BOATOS,fake,"POLÍTICA Lula diz que tomara fuzil de CAC bundão no grito por muitos não terem coragem de usar as armas pra que realmente são feitas,Lula diz ainda que dependendo da cara de choro do CAC,ele dará uma ","POLÍTICA Lula diz que tomara fuzil de CAC bundão no grito por muitos não terem coragem de usar as armas pra que realmente são feitas,Lula diz ainda que dependendo da cara de choro do CAC,ele dará uma ",Falso,fake,boatos.org,https://www.boatos.org/politica/lula-diz-vai-tomar-fuzil-de-cac-for-eleito-presidente.html,1.0,1
745846930650098205,FC_BOATOS,fake,"FRAUDES EM MG, PROVADAS. TODOS OS BOLETINS DE URNA CERCA DE 3 x 1 PARA BOLSONARO. Olha as fraudes em MG. Compartilha até chegar na PF. Só para entender o que isso está fazendo aí.","FRAUDES EM MG, PROVADAS. TODOS OS BOLETINS DE URNA CERCA DE 3 x 1 PARA BOLSONARO. Olha as fraudes em MG. Compartilha até chegar na PF. Só para entender o que isso está fazendo aí.",Falso,fake,boatos.org,https://www.boatos.org/politica/boletins-urna-minas-gerais-fraude.html,1.0,1
710878604559770072,FC_BOATOS,fake,Comando Vermelho e CPX (Complexo) são siglas utilizadas pelo tráfico para marcar as armas e os locais controlados pelo tráfico. E sabe quem estava utilizando o boné em apologia ao tráfico?... O LULA,Comando Vermelho e CPX (Complexo) são siglas utilizadas pelo tráfico para marcar as armas e os locais controlados pelo tráfico. E sabe quem estava utilizando o boné em apologia ao tráfico?... O LULA,Falso,fake,boatos.org,https://www.boatos.org/politica/lula-usou-bone-cpx-complexo-do-alemao-como-homenagem-ao-comando-vermelho.html,1.0,1
894883187673896018,FC_BOATOS,fake,"Em vídeo, o ex-presidente Lula aponta que é melhor para a vida das pessoas que andam a pé é um “assaltozinho” na rua em que ela mora","Lula: ""Será que um assaltozinho na rua que ele mora não é melhor?",Falso,fake,boatos.org,https://www.boatos.org/politica/lula-diz-que-um-assaltozinho-na-rua-e-uma-coisa-boa.html,0.8,1
919990868777078098,FC_LUPA,fake,"13 de outubro de 2022. Manifestação do PT em Recife. Recentemente, o molusco convocou sua tropa para voltar a queimar pneus e fazer ocupações no campo e na cidade","13 de outubro de 2022. Manifestação do PT em Recife. Recentemente, o molusco convocou sua tropa para voltar a queimar pneus e fazer ocupações no campo e na cidade",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/14/pt-protesto-recife,1.0,1
798473448730420061,FC_LUPA,fake,"“Eleitores de Lula não precisarão voltar às urnas no 2° turno, diz Moraes”","“Eleitores de Lula não precisarão voltar às urnas no 2° turno, diz Moraes”",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/14/e-falso-que-g1-publicou-reportagem-sobre-eleitores-de-lula-nao-precisarem-votar-no-2o-turno,1.0,1
